match_id,innings,player_name,runs_scored,balls_faced,strike_rate,runs_conceded,balls_bowled,overs_bowled,economy,season,team1,team2,date,venue,city,toss_winner,toss_decision,player_of_match,umpire1,umpire2,reserve_umpire,match_referee,winner,winner_runs,winner_wickets,match_type
24,1,MR Marsh,9.0,16.0,56.25,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,1,PA van Meekeren,,,,0.0,63.0,10.5,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,1,PJ Cummins,12.0,13.0,92.3076923076923,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,1,RE van der Merwe,,,,0.0,31.0,5.166666666666667,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,1,SPD Smith,71.0,69.0,102.89855072463769,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,1,Vikramjit Singh,,,,0.0,25.0,4.166666666666667,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,A Dutt,1.0,8.0,12.5,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,A Zampa,,,,0.0,18.0,3.0,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,AT Nidamanuru,14.0,20.0,70.0,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,BFW de Leede,4.0,8.0,50.0,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,CN Ackermann,10.0,12.0,83.33333333333333,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,JR Hazlewood,,,,0.0,38.0,6.333333333333333,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,LV van Beek,0.0,4.0,0.0,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,MA Starc,,,,0.0,26.0,4.333333333333333,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,MP O'Dowd,6.0,9.0,66.66666666666667,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,MR Marsh,,,,0.0,27.0,4.5,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,PA van Meekeren,0.0,1.0,0.0,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,PJ Cummins,,,,0.0,24.0,4.0,0.0,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,RE van der Merwe,0.0,1.0,0.0,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,SA Edwards,12.0,22.0,54.54545454545455,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,SA Engelbrecht,11.0,22.0,50.0,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
24,2,Vikramjit Singh,25.0,26.0,96.15384615384616,,,,,2023/24,Australia,Netherlands,2023-10-25,Arun Jaitley Stadium,Delhi,Australia,bat,GJ Maxwell,MA Gough,Sharfuddoula,Nitin Menon,AJ Pycroft,Australia,309.0,,Group
25,1,AD Mathews,,,,0.0,30.0,5.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,AU Rashid,2.0,8.0,25.0,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,BA Stokes,43.0,73.0,58.9041095890411,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,CAK Rajitha,,,,0.0,43.0,7.166666666666667,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,CBRLS Kumara,,,,0.0,42.0,7.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,CR Woakes,0.0,4.0,0.0,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,D Madushanka,,,,0.0,30.0,5.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,DJ Malan,28.0,25.0,112.0,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,DJ Willey,14.0,18.0,77.77777777777777,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,DM de Silva,,,,0.0,6.0,1.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,JC Buttler,8.0,6.0,133.33333333333334,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,JE Root,3.0,10.0,30.0,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,JM Bairstow,30.0,32.0,93.75,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,LS Livingstone,1.0,6.0,16.666666666666668,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,M Theekshana,,,,0.0,53.0,8.833333333333334,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,MA Wood,5.0,6.0,83.33333333333333,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,1,MM Ali,15.0,16.0,93.75,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,AU Rashid,,,,0.0,28.0,4.666666666666667,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,BKG Mendis,11.0,12.0,91.66666666666667,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,CR Woakes,,,,0.0,38.0,6.333333333333333,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,DJ Willey,,,,0.0,31.0,5.166666666666667,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,LS Livingstone,,,,0.0,18.0,3.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,MA Wood,,,,0.0,24.0,4.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,MDKJ Perera,4.0,5.0,80.0,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,MM Ali,,,,0.0,18.0,3.0,0.0,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,P Nissanka,77.0,84.0,91.66666666666667,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
25,2,S Samarawickrama,65.0,56.0,116.07142857142857,,,,,2023/24,England,Sri Lanka,2023-10-26,M Chinnaswamy Stadium,Bengaluru,England,bat,CBRLS Kumara,AT Holdstock,CM Brown,RJ Tucker,J Srinath,Sri Lanka,,8.0,Group
26,1,AK Markram,,,,0.0,24.0,4.0,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Abdullah Shafique,9.0,17.0,52.94117647058823,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Babar Azam,50.0,66.0,75.75757575757575,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,G Coetzee,,,,0.0,43.0,7.166666666666667,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Haris Rauf,0.0,1.0,0.0,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Iftikhar Ahmed,21.0,31.0,67.74193548387096,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Imam-ul-Haq,12.0,19.0,63.1578947368421,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,KA Maharaj,,,,0.0,54.0,9.0,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,L Ngidi,,,,0.0,49.0,8.166666666666666,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,M Jansen,,,,0.0,62.0,10.333333333333334,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Mohammad Nawaz,24.0,27.0,88.88888888888889,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Mohammad Rizwan,31.0,28.0,110.71428571428571,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Mohammad Wasim,7.0,11.0,63.63636363636363,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Saud Shakeel,52.0,54.0,96.29629629629629,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Shadab Khan,43.0,37.0,116.21621621621621,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,Shaheen Shah Afridi,2.0,4.0,50.0,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,1,T Shamsi,,,,0.0,63.0,10.5,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,AK Markram,91.0,96.0,94.79166666666667,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,DA Miller,29.0,34.0,85.29411764705883,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,G Coetzee,10.0,13.0,76.92307692307692,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,H Klaasen,12.0,10.0,120.0,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,HE van der Dussen,21.0,39.0,53.84615384615385,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Haris Rauf,,,,0.0,62.0,10.333333333333334,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Iftikhar Ahmed,,,,0.0,19.0,3.1666666666666665,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,KA Maharaj,7.0,23.0,30.434782608695652,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,L Ngidi,4.0,15.0,26.666666666666668,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,M Jansen,20.0,14.0,142.85714285714286,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Mohammad Nawaz,,,,0.0,38.0,6.333333333333333,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Mohammad Wasim,,,,0.0,63.0,10.5,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Q de Kock,24.0,15.0,160.0,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Shaheen Shah Afridi,,,,0.0,63.0,10.5,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,T Bavuma,28.0,28.0,100.0,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,T Shamsi,4.0,7.0,57.142857142857146,,,,,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
26,2,Usama Mir,,,,0.0,49.0,8.166666666666666,0.0,2023/24,Pakistan,South Africa,2023-10-27,MA Chidambaram Stadium,Chennai,Pakistan,bat,T Shamsi,AG Wharf,PR Reiffel,RA Kettleborough,RB Richardson,South Africa,,1.0,Group
27,1,A Zampa,0.0,3.0,0.0,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,DA Warner,81.0,66.0,122.72727272727273,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,GD Phillips,,,,0.0,60.0,10.0,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,GJ Maxwell,41.0,25.0,164.0,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,JDS Neesham,,,,0.0,12.0,2.0,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,JP Inglis,38.0,30.0,126.66666666666667,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,LH Ferguson,,,,0.0,18.0,3.0,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,M Labuschagne,18.0,26.0,69.23076923076923,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,MA Starc,1.0,3.0,33.333333333333336,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,MJ Henry,,,,0.0,42.0,7.0,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,MJ Santner,,,,0.0,61.0,10.166666666666666,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,MR Marsh,36.0,51.0,70.58823529411765,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,PJ Cummins,37.0,15.0,246.66666666666666,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,R Ravindra,,,,0.0,48.0,8.0,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,SPD Smith,18.0,17.0,105.88235294117646,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,TA Boult,,,,0.0,63.0,10.5,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,1,TM Head,109.0,68.0,160.2941176470588,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,2,A Zampa,,,,0.0,60.0,10.0,0.0,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,2,DJ Mitchell,54.0,54.0,100.0,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,2,DP Conway,28.0,19.0,147.3684210526316,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
27,2,GD Phillips,12.0,16.0,75.0,,,,,2023/24,Australia,New Zealand,2023-10-28,Himachal Pradesh Cricket Association Stadium,Dharamsala,New Zealand,field,TM Head,M Erasmus,Sharfuddoula,MA Gough,AJ Pycroft,Australia,5.0,,Group
